user	topic	link	utterance	category
hubertmacke	politics	https://www.tagesspiegel.de/themen/reportage/dissidenten-despoten-und-doktoren-wie-die-charite-zu-einem-politischen-krankenhaus-wurde/26130502.html#kommentare	Ich weise mit Hinblick auf unsere Vergangenheit darauf hin, dass man mit Massenmörder wie Hitler, Stalin, Putin, Assad und andere nicht verhandeln kann.	lecture
lars3110	politics	https://www.tagesspiegel.de/wissen/coronavirus-in-deutschland-und-der-welt-maskenpflicht-gilt-jetzt-ueberall-in-paris-auch-im-freien/25560996.html#kommentare	So sieht Söder sich - als Kutscher.	insinuation
Pedro_Garcia	politics	https://www.tagesspiegel.de/wissen/coronavirus-in-deutschland-und-der-welt-maskenpflicht-gilt-jetzt-ueberall-in-paris-auch-im-freien/25560996.html#kommentare	Zum Glück gibts nicht nur Panikmacher, sonder auch sachliche, ruhige Experten.	Praise
Z80	politics	https://www.tagesspiegel.de/wissen/coronavirus-in-deutschland-und-der-welt-maskenpflicht-gilt-jetzt-ueberall-in-paris-auch-im-freien/25560996.html#kommentare	Das war auch schon im März klar. 	lecture
Tomm22	politics	https://www.tagesspiegel.de/wissen/coronavirus-in-deutschland-und-der-welt-maskenpflicht-gilt-jetzt-ueberall-in-paris-auch-im-freien/25560996.html#kommentarehttps://www.tagesspiegel.de/wissen/coronavirus-in-deutschland-und-der-welt-maskenpflicht-gilt-jetzt-ueberall-in-paris-auch-im-freien/25560996.html#kommentare	Eine vernünftige Vorderung von Frau Kramp Karenbauer.	praise
turbo_p	politics	https://www.tagesspiegel.de/wissen/coronavirus-in-deutschland-und-der-welt-maskenpflicht-gilt-jetzt-ueberall-in-paris-auch-im-freien/25560996.html#kommentarehttps://www.tagesspiegel.de/wissen/coronavirus-in-deutschland-und-der-welt-maskenpflicht-gilt-jetzt-ueberall-in-paris-auch-im-freien/25560996.html#kommentare	Das wird auch die Grünen treffen, die nichts anbieten außer Zerstörung der Wirtschaft durch absurde Forderungen.	insinuation
Maximum5438	politics	https://www.tagesspiegel.de/wissen/coronavirus-in-deutschland-und-der-welt-maskenpflicht-gilt-jetzt-ueberall-in-paris-auch-im-freien/25560996.html#kommentarehttps://www.tagesspiegel.de/wissen/coronavirus-in-deutschland-und-der-welt-maskenpflicht-gilt-jetzt-ueberall-in-paris-auch-im-freien/25560996.html#kommentare	Ihre Vorschläge sind schon aus rechtsstaatlicher Sicht komplett daneben	dissence
carnet	politics	https://www.tagesspiegel.de/wissen/coronavirus-in-deutschland-und-der-welt-maskenpflicht-gilt-jetzt-ueberall-in-paris-auch-im-freien/25560996.html#kommentarehttps://www.tagesspiegel.de/wissen/coronavirus-in-deutschland-und-der-welt-maskenpflicht-gilt-jetzt-ueberall-in-paris-auch-im-freien/25560996.html#kommentare	"Das ist das alleinige Versagen vom ""Kanzlerkandidaten"" Laschet."	insinuation
jetbundle	politics	https://www.tagesspiegel.de/wissen/coronavirus-in-deutschland-und-der-welt-maskenpflicht-gilt-jetzt-ueberall-in-paris-auch-im-freien/25560996.html#kommentarehttps://www.tagesspiegel.de/wissen/coronavirus-in-deutschland-und-der-welt-maskenpflicht-gilt-jetzt-ueberall-in-paris-auch-im-freien/25560996.html#kommentare	Wenn man sich die Zahlen im Detail anschaut sieht man, dass die Positivrate leicht von den Tiefständen von 0,6 vor gut einem Monat auf 0,95 gestiegen ist.	lecture
ThomCB	politics	https://www.tagesspiegel.de/wissen/coronavirus-in-deutschland-und-der-welt-maskenpflicht-gilt-jetzt-ueberall-in-paris-auch-im-freien/25560996.html#kommentarehttps://www.tagesspiegel.de/wissen/coronavirus-in-deutschland-und-der-welt-maskenpflicht-gilt-jetzt-ueberall-in-paris-auch-im-freien/25560996.html#kommentare	Warum halten so viele diese Meldung für irgendwie relevant? 	dissence
apatit	politics	https://www.freitag.de/autoren/der-freitag/wir-haben-uns-hier-sicher-gefuehlt#comments	Herr BIM Seehofer (CSU) sollte darüber einmal nachdenken ...!	lecture
Regimekritiker_Dracula	politics	https://www.freitag.de/autoren/timofeldhaus/leugnen-muss-sich-wieder-lohnen#comments	Man sollte sich nur mit ein paar Statistikkenntnissen die Infektionszahlenspielerei ansehen.	lecture
Bartleby 	politics	https://www.freitag.de/autoren/timofeldhaus/leugnen-muss-sich-wieder-lohnen#comments	Unverständlichkeit ist noch keine Kunstform.	lecture
qualidat	politics	https://www.freitag.de/autoren/timofeldhaus/leugnen-muss-sich-wieder-lohnen#comments	Wenn ich sowas lese, ist an dieser Stelle Schluss ...	dissence
dunkelreaktion 	politics	https://www.freitag.de/autoren/timofeldhaus/leugnen-muss-sich-wieder-lohnen#comments	Übrigens, sogar die Kritik von Rechtsradikalen kann richtig sein, nur ihre Begründungen, Schlussfolgerungen und Lösungen sind falsch.	lecture
Bartleby	politics	https://www.freitag.de/autoren/timofeldhaus/leugnen-muss-sich-wieder-lohnen#comments	Allerdings hat diese Praxis einen gewaltigen Haken. 	dissence
WuMing	politics	https://www.freitag.de/autoren/timofeldhaus/leugnen-muss-sich-wieder-lohnen#comments	Dieses solidarische Verhalten ist in Deutschland offenbar umstritten. 	insinuation
OscillateWildly 	politics	https://www.freitag.de/autoren/timofeldhaus/leugnen-muss-sich-wieder-lohnen#comments	ich finde es eine Frechheit, dass mir diese Verantwortung mit fragwürdigem Hintergrund von Offiziellen und von Leuten wie Ihnen aufgelastet wird.	dissence
K.HEID	politics	https://www.freitag.de/autoren/timofeldhaus/leugnen-muss-sich-wieder-lohnen#comments	Covid ist für sie nur ein Vehikel.	lecture
qualidat	politics	https://www.freitag.de/autoren/timofeldhaus/leugnen-muss-sich-wieder-lohnen#comments	Dem habe ich Nichts hinzuzufügen.	praise
Meine Wenigkeit	politics	https://www.freitag.de/autoren/der-freitag/das-geld-denen-die-es-brauchen#comments	Die Diskussion um Zahlen ist doch hier völlig fehl am Platz. 	lecture
Frank Mögling 	politics	https://www.freitag.de/autoren/der-freitag/das-geld-denen-die-es-brauchen#comments	Was die Bundesrepublik Deutschland betrifft, ist es natürlich auch eine politische Gelegenheit, verschiedene gesellschaftliche Strukturen neu zu überdenken	lecture
WuMing	politics	https://www.freitag.de/autoren/der-freitag/das-geld-denen-die-es-brauchen#comments	Diese Schulden werden einfach durch neue Schulden beglichen bis in alle Ewigkeit.	insinuation
WuMing	politics	https://www.freitag.de/autoren/der-freitag/das-geld-denen-die-es-brauchen#comments	Argentinien konnte seinen Schuldendienst in Auslandsschulden nicht bedienen, deshalb die Staatspleite	lecture
mahe	politics	https://www.freitag.de/autoren/der-freitag/das-geld-denen-die-es-brauchen#comments	Und beachten, dass nicht alle freiwillig nicht mehr arbeiten können:	lecture
ronsanders	politics	https://www.tagesspiegel.de/berlin/streit-um-corona-demonstration-polizei-legt-beschwerde-beim-oberverwaltungsgericht-ein/26137262.html#kommentare	Wer da mitläuft, kann sich nicht rausreden er/sie wüssten von nichts! 	lecture
alterschwede	politics	https://www.tagesspiegel.de/berlin/streit-um-corona-demonstration-polizei-legt-beschwerde-beim-oberverwaltungsgericht-ein/26137262.html#kommentare	Furchtbare Vorstellung!	dissence
halfscot	politics	https://www.tagesspiegel.de/berlin/streit-um-corona-demonstration-polizei-legt-beschwerde-beim-oberverwaltungsgericht-ein/26137262.html#kommentare	Schauen Sie sich auch mal die Zahlen vom RKI an, dann überlegen Sie nochmal und dann kommentieren Sie weiter.	lecture
Returntosender	politics	https://www.tagesspiegel.de/berlin/streit-um-corona-demonstration-polizei-legt-beschwerde-beim-oberverwaltungsgericht-ein/26137262.html#kommentare	Aber ich bin da trotzdem ganz ihrer Meinung.	concession
Robert_Rostock	politics	https://www.tagesspiegel.de/berlin/streit-um-corona-demonstration-polizei-legt-beschwerde-beim-oberverwaltungsgericht-ein/26137262.html#kommentare	Denn er muss gegen Corona-Auflagen verstoßen haben, sonst hätte er sich nicht angesteckt.	insinuation
Glueckspiratin	politics	https://www.tagesspiegel.de/berlin/streit-um-corona-demonstration-polizei-legt-beschwerde-beim-oberverwaltungsgericht-ein/26137262.html#kommentare	Eine, mit Verlaub, unsinnige und sogar undemokratische Forderung. 	dissence
Pat7	politics	https://www.tagesspiegel.de/berlin/streit-um-corona-demonstration-polizei-legt-beschwerde-beim-oberverwaltungsgericht-ein/26137262.html#kommentare	Sie haben aber schon mit bekommen, wer da so mobilisiert?	lecture
herjeh	politics	https://www.tagesspiegel.de/berlin/streit-um-corona-demonstration-polizei-legt-beschwerde-beim-oberverwaltungsgericht-ein/26137262.html#kommentare	Ich hab mich vor soviel Dummheit gegruselt.	dissence
herjeh	politics	https://www.tagesspiegel.de/berlin/streit-um-corona-demonstration-polizei-legt-beschwerde-beim-oberverwaltungsgericht-ein/26137262.html#kommentare	Dass es auch Nazis und Ultra-Rechte im Ausland gibt, ist doch allen klar. 	lecture
halfscot	politics	https://www.tagesspiegel.de/berlin/streit-um-corona-demonstration-polizei-legt-beschwerde-beim-oberverwaltungsgericht-ein/26137262.html#kommentare	Sie gruseln sich an der falschen Stelle, aber Realitätsverweigerung ist typisch linkes Phänomen.	insinuation
Rotfahrer	politics	https://www.tagesspiegel.de/berlin/streit-um-corona-demonstration-polizei-legt-beschwerde-beim-oberverwaltungsgericht-ein/26137262.html#kommentare	Falsch. Es geht genau ums Gegenteil	dissence
Rotfahrer	politics	https://www.tagesspiegel.de/berlin/streit-um-corona-demonstration-polizei-legt-beschwerde-beim-oberverwaltungsgericht-ein/26137262.html#kommentare	Sie haben Recht, es tut nur etwas weh zu sehen, welche falschen Bilder hier medial vermittelt werden, und wie die Propaganda fruchtet.	concession
jotka26	politics	https://www.tagesspiegel.de/berlin/streit-um-corona-demonstration-polizei-legt-beschwerde-beim-oberverwaltungsgericht-ein/26137262.html#kommentare	Informieren sie sich, bevor sie weiter Fakenews verbreiten!	lecture
fairplay180	politics	https://www.tagesspiegel.de/berlin/streit-um-corona-demonstration-polizei-legt-beschwerde-beim-oberverwaltungsgericht-ein/26137262.html#kommentare	So viel kann sie nicht falsch gemacht haben.	concession
KHPW	politics	https://www.tagesspiegel.de/berlin/merkels-stil-wird-uns-noch-fehlen-selbst-eine-frage-zum-wasserstoff-beantwortet-sie-fachlich/26138158.html#kommentare	Hat sie nicht!	dissence
KHPW	politics	https://www.tagesspiegel.de/berlin/merkels-stil-wird-uns-noch-fehlen-selbst-eine-frage-zum-wasserstoff-beantwortet-sie-fachlich/26138158.html#kommentare	Sie sagen es!	praise
andreas2000	politics	https://www.tagesspiegel.de/berlin/merkels-stil-wird-uns-noch-fehlen-selbst-eine-frage-zum-wasserstoff-beantwortet-sie-fachlich/26138158.html#kommentare	Schade, dass es  keine wirklichen Volksvertreter gibt. Es ist nur noch ein Geschäft...	insinuation
changnoi	politics	https://www.tagesspiegel.de/politik/parteitag-der-republikaner-im-chaos-land-donald-trump-der-brandstifter-als-feuerwehrmann/26137180.html#kommentare	APPLAUS! 	praise
Auch-das-noch	politics	https://www.tagesspiegel.de/politik/parteitag-der-republikaner-im-chaos-land-donald-trump-der-brandstifter-als-feuerwehrmann/26137180.html#kommentare	Es ist meist zum fremdschämen...	dissence
jimmyk	politics	https://www.tagesspiegel.de/politik/parteitag-der-republikaner-im-chaos-land-donald-trump-der-brandstifter-als-feuerwehrmann/26137180.html#kommentare	Doch, er hat, mehrmals schon. 	dissence
321nms	politics	https://www.tagesspiegel.de/politik/parteitag-der-republikaner-im-chaos-land-donald-trump-der-brandstifter-als-feuerwehrmann/26137180.html#kommentare	Das Chaos wird immer schlimmer	insinuation
rayodelsol	politics	https://www.tagesspiegel.de/politik/parteitag-der-republikaner-im-chaos-land-donald-trump-der-brandstifter-als-feuerwehrmann/26137180.html#kommentare	Das kann nur in Diktatur von rechts enden.	insinuation
torsten379	politics	https://www.tagesspiegel.de/politik/nur-spaetaussiedler-duerfen-derzeit-nach-deutschland-benachteiligung-der-juedischen-zuwanderer-muss-ein-ende-haben/26137974.html#kommentare	Die Autorin scheint zu vergessen, dass wir nicht in der Nachkriegszeit, sondern im Jahr 2020 leben.	insinuation
subjektivus	politics	https://www.tagesspiegel.de/politik/nur-spaetaussiedler-duerfen-derzeit-nach-deutschland-benachteiligung-der-juedischen-zuwanderer-muss-ein-ende-haben/26137974.html#kommentare	"Dabei ist ""Belarus"" nicht die genaue Übersetzung von ""Weißrussland"", wie es auf den ersten Blick scheinen mag:"	lecture
berlinonzin	politics	https://www.tagesspiegel.de/politik/nur-spaetaussiedler-duerfen-derzeit-nach-deutschland-benachteiligung-der-juedischen-zuwanderer-muss-ein-ende-haben/26137974.html#kommentare	Der Vorgang ist absurd, peinlich und skandalös. 	dissence
Traumtaenzer	news	https://www.tagesspiegel.de/berlin/polizei-justiz/grosseinsatz-an-oberstufenzentrum-polizei-geht-von-fehlalarm-an-rummelsburger-schule-aus/26137064.html#kommentare	Vom Alarmsignal war es eindeutig ein Amokalarm, für den es auch keine Übung gibt. 	lecture
kerrin	news	https://www.tagesspiegel.de/berlin/polizei-justiz/grosseinsatz-an-oberstufenzentrum-polizei-geht-von-fehlalarm-an-rummelsburger-schule-aus/26137064.html#kommentare	Ihr Sohn könnte wegen verschiedener Verstöße belangt werden.	lecture
Rummelsfield	news	https://www.tagesspiegel.de/berlin/polizei-justiz/grosseinsatz-an-oberstufenzentrum-polizei-geht-von-fehlalarm-an-rummelsburger-schule-aus/26137064.html#kommentare	Aber ist es nicht die Pflicht der Einsatzkräfte zu prüfen, ob die Gefahr tatsächlich gebannt ist, bzw. ob diese tatsächlich bestand?	lecture
tiber5	news	https://www.tagesspiegel.de/politik/nach-toedlichem-stoss-eines-jungen-vor-den-ice-frankfurter-gleisattacke-taeter-muss-in-die-psychiatrie/26137286.html#kommentare	Völlig bizarr, dass dieser Mörder weiterhin hier komfortabel auf Kosten des hiesigen Steuerzshlers lebt 	dissence
Sharis	news	https://www.tagesspiegel.de/politik/nach-toedlichem-stoss-eines-jungen-vor-den-ice-frankfurter-gleisattacke-taeter-muss-in-die-psychiatrie/26137286.html#kommentare	Es ist internationaler Standard, dass Täter begangene Taten dort sühnen, wo sie sie begangen haben! 	lecture
kyra	news	https://www.tagesspiegel.de/politik/nach-toedlichem-stoss-eines-jungen-vor-den-ice-frankfurter-gleisattacke-taeter-muss-in-die-psychiatrie/26137286.html#kommentare	Gewagte These!	dissence
rayodelsol	news	https://www.tagesspiegel.de/politik/nach-toedlichem-stoss-eines-jungen-vor-den-ice-frankfurter-gleisattacke-taeter-muss-in-die-psychiatrie/26137286.html#kommentare	Das Strafgesetzbuch (§20) kennt bei Schuldunfähigkeit nur den Terminus Tat.	lecture
arrek	politics	https://www.tagesspiegel.de/politik/beispielloser-affront-unter-eu-und-nato-partnern-polen-laesst-deutschen-botschafter-nicht-ins-land/26134562.html#kommentare	Man kann sich die Frage stellen, was sucht ein Land wie Polen in der EU außer Geld? 	insinuation
Veltener	politics	https://www.tagesspiegel.de/politik/beispielloser-affront-unter-eu-und-nato-partnern-polen-laesst-deutschen-botschafter-nicht-ins-land/26134562.html#kommentare	Damit wird auch der Klau von Autos,Baumaschinen und E-Bikes  in Deutschland sprunghaft sinken.	insinuation
lilli90	politics	https://www.tagesspiegel.de/politik/beispielloser-affront-unter-eu-und-nato-partnern-polen-laesst-deutschen-botschafter-nicht-ins-land/26134562.html#kommentare	Ich bin erschrocken, mit welchem Vokabular hier die Regierungsmitglieder unseres Nachbarlandes tituliert werden,	dissence
Apostata	politics	https://www.tagesspiegel.de/politik/beispielloser-affront-unter-eu-und-nato-partnern-polen-laesst-deutschen-botschafter-nicht-ins-land/26134562.html#kommentare	Der Artikel im Tagesspiegel zum Thema kommt spät, dafür hat er Substanz. 	concession
petolinnun	politics	https://www.tagesspiegel.de/politik/beispielloser-affront-unter-eu-und-nato-partnern-polen-laesst-deutschen-botschafter-nicht-ins-land/26134562.html#kommentare	Ja und? Er nicht. 	dissence
Pressekritiker2	politics	https://www.tagesspiegel.de/politik/beispielloser-affront-unter-eu-und-nato-partnern-polen-laesst-deutschen-botschafter-nicht-ins-land/26134562.html#kommentare	Ausnahme: Russland (seit vielen Jahrhunderten).	lecture
Bernfried	politics	https://www.tagesspiegel.de/politik/beispielloser-affront-unter-eu-und-nato-partnern-polen-laesst-deutschen-botschafter-nicht-ins-land/26134562.html#kommentare	Hier legt  offensichtlich wieder mal ein Fall von Whataboutism, Obsession und ideologicher Verblendung vor	insinuation
doppelberliner	politics	https://www.tagesspiegel.de/politik/beispielloser-affront-unter-eu-und-nato-partnern-polen-laesst-deutschen-botschafter-nicht-ins-land/26134562.html#kommentare	Sie sagen es, da muss ich nichts ergänzen.	praise
StolzwieBolle	politics	https://www.tagesspiegel.de/politik/beispielloser-affront-unter-eu-und-nato-partnern-polen-laesst-deutschen-botschafter-nicht-ins-land/26134562.html#kommentare	Dieser brunzdumme Herr Kaczynski und die ihm debil ergebene PiS sind hoffnungslose Fälle	insinuation
daemmi	politics	https://www.tagesspiegel.de/politik/beispielloser-affront-unter-eu-und-nato-partnern-polen-laesst-deutschen-botschafter-nicht-ins-land/26134562.html#kommentare	Absolut naheliegend, aber Merkel, Maas und Co. haben keine Eier. 	insinuation
belo2013	politics	https://www.tagesspiegel.de/politik/beispielloser-affront-unter-eu-und-nato-partnern-polen-laesst-deutschen-botschafter-nicht-ins-land/26134562.html#kommentare	Die Regierung in Polen gefällt mir nicht. 	dissence
Matty	politics	https://www.tagesspiegel.de/politik/beispielloser-affront-unter-eu-und-nato-partnern-polen-laesst-deutschen-botschafter-nicht-ins-land/26134562.html#kommentare	"Ich denke auch, die Nichtakkeditierung irgendwie zu ""vergelten"" wäre verfehlt."	concession
beat126	politics	https://www.tagesspiegel.de/politik/beispielloser-affront-unter-eu-und-nato-partnern-polen-laesst-deutschen-botschafter-nicht-ins-land/26134562.html#kommentare	Es gibt niemand der parteiisch ist oder sein muss, der nicht mit Halbwahrheiten arbeitet.	insinuation
Bronstein	politics	https://www.tagesspiegel.de/politik/beispielloser-affront-unter-eu-und-nato-partnern-polen-laesst-deutschen-botschafter-nicht-ins-land/26134562.html#kommentare	Ein armes Land - sie haben sich ihre Polit-Kasper aber selbst gewählt.	insinuation
StolzwieBolle	politics	https://www.tagesspiegel.de/politik/beispielloser-affront-unter-eu-und-nato-partnern-polen-laesst-deutschen-botschafter-nicht-ins-land/26134562.html#kommentare	Sowas passiert, wenn der Chef ein von Minderwertigkeitskomplexen zerfressenes Würstchen ist!	insinuation
DaW	politics	https://www.tagesspiegel.de/politik/beispielloser-affront-unter-eu-und-nato-partnern-polen-laesst-deutschen-botschafter-nicht-ins-land/26134562.html#kommentare	Ähm, nein, das ist Herr Kaczyński nicht.	dissence
Apostata	politics	https://www.tagesspiegel.de/politik/beispielloser-affront-unter-eu-und-nato-partnern-polen-laesst-deutschen-botschafter-nicht-ins-land/26134562.html#kommentare	Und die Moderation sollte sich bitte auch überlegen, wie weit Repräsentanten unseres Nachbarlandes beschimpft werden dürfen.	lecture
ClimateJustice	politics	https://www.zeit.de/wissen/gesundheit/2020-08/corona-infektionen-junge-menschen-haeufiger-infiziert-pandemie#comments	Folglich frisst sich das Infektionsgeschehen zwangsläufig peu à peu in andere Altersgruppen durch.	lecture
ClimateJustice	politics	https://www.zeit.de/wissen/gesundheit/2020-08/corona-infektionen-junge-menschen-haeufiger-infiziert-pandemie#comments	Sie berufen sich auf etwas, von dem Sie gar nicht beziffern können, ob es überhaupt in relevanter Größenordnung vorhanden ist.	insinuation
Guiness_Alec	politics	https://www.zeit.de/wissen/gesundheit/2020-08/corona-infektionen-junge-menschen-haeufiger-infiziert-pandemie#comments	Nein wird es nicht.	dissence
MDR Aktuell	politics	https://www.zeit.de/gesellschaft/zeitgeschehen/2020-08/streit-um-corona-demo-polizei-legt-beschwerde-ein#comments	Dreist und überheblich! ... und null Chance.	dissence
kreisender Kreisel	politics	https://www.zeit.de/gesellschaft/zeitgeschehen/2020-08/streit-um-corona-demo-polizei-legt-beschwerde-ein#comments	Sie sehen, eine Medaille hat immer 2 Seiten und in den blauen Dunst Demonstrationen mit diesen Argumenten verbieten zu wollen ist mehr als heike	lecture
kreisender Kreisel	politics	https://www.zeit.de/gesellschaft/zeitgeschehen/2020-08/streit-um-corona-demo-polizei-legt-beschwerde-ein#comments	Das Gericht hat völlig richtig entschieden	praise
The Modelist	politics	https://www.zeit.de/gesellschaft/zeitgeschehen/2020-08/streit-um-corona-demo-polizei-legt-beschwerde-ein#comments	Und es ist ein Armutszeugnis für die Politik 	dissence
CptCaspslock	politics	https://www.zeit.de/gesellschaft/zeitgeschehen/2020-08/streit-um-corona-demo-polizei-legt-beschwerde-ein#comments	Will nur keiner verantworten. Da ist des pudels Kern.	insinuation
FreierRomanist	politics	https://www.zeit.de/gesellschaft/zeitgeschehen/2020-08/streit-um-corona-demo-polizei-legt-beschwerde-ein#comments	Nein, zum Bundesverwaltungsgericht geht die Entscheidung nicht. 	dissence
The Modelist	politics	https://www.zeit.de/gesellschaft/zeitgeschehen/2020-08/streit-um-corona-demo-polizei-legt-beschwerde-ein#comments	Sofern es sich um Corona-Leugner dreht, bin ich bei Ihnen.	concession
kreisender Kreisel	politics	https://www.zeit.de/gesellschaft/zeitgeschehen/2020-08/streit-um-corona-demo-polizei-legt-beschwerde-ein#comments	Genau richtig!	Praise
The Modelist	politics	https://www.zeit.de/gesellschaft/zeitgeschehen/2020-08/streit-um-corona-demo-polizei-legt-beschwerde-ein#comments	Warum ist es so schwer zu verstehen, dass in D Meinungsfreiheit herrscht. 	lecture
FreierRomanist	politics	https://www.zeit.de/gesellschaft/zeitgeschehen/2020-08/streit-um-corona-demo-polizei-legt-beschwerde-ein#comments	Behörden haben die Möglichkeit gegen Entscheidungen der Gerichte in die nächste Instanz zu gehen.	lecture
Tobias1988	politics	https://www.zeit.de/gesellschaft/zeitgeschehen/2020-08/streit-um-corona-demo-polizei-legt-beschwerde-ein#comments	Halten Sie mal den Ball flach.	dissence
"FreierRomanist
"	politics	https://www.zeit.de/gesellschaft/zeitgeschehen/2020-08/streit-um-corona-demo-polizei-legt-beschwerde-ein#comments	Sie haben anscheinend keine Ahnung vom Rechtsstaat.	insinuation
Johannes Popannes	politics	https://www.zeit.de/gesellschaft/zeitgeschehen/2020-08/streit-um-corona-demo-polizei-legt-beschwerde-ein#comments	So richtig sich das auch anfühlt, ist es doch Quatsch.	Concession
Watzinger	politics	https://www.zeit.de/gesellschaft/zeitgeschehen/2020-08/streit-um-corona-demo-polizei-legt-beschwerde-ein#comments	Selten so viel Unsinn auf einmal gelesen.	dissence
Maneki Neko	politics	https://www.zeit.de/gesellschaft/zeitgeschehen/2020-08/streit-um-corona-demo-polizei-legt-beschwerde-ein#comments	Offenbar verwechseln Sie den Berliner Innensenator mit den Polizisten, die die Demo begleiten müssen.	insinuation
"kreisender Kreisel
"	politics	https://www.zeit.de/gesellschaft/zeitgeschehen/2020-08/streit-um-corona-demo-polizei-legt-beschwerde-ein#comments	Der Begriff Sippenhaft sagt Ihnen etwas? 	lecture
DerDealwaresdieRisikogruppenzuschützen	politics	https://www.zeit.de/gesellschaft/zeitgeschehen/2020-08/streit-um-corona-demo-polizei-legt-beschwerde-ein#comments	Müssten Verwaltungsrichter an vorderster Front stehen, würden sie nämlich nicht solche Urteilen fällen....	insinuation
"vasili
"	politics	https://www.zeit.de/gesellschaft/zeitgeschehen/2020-08/streit-um-corona-demo-polizei-legt-beschwerde-ein#comments	Normaler Vorgang in einer Demokratie. 	lecture
Thomas Wohlzufrieden	politics	https://www.zeit.de/politik/deutschland/2020-08/katja-kipping-linkspartei-parteivorstand#comments	Danke für diese sehr zutreffende Klarstellung des Sachverhaltes,	praise
Glaukon	politics	https://www.zeit.de/politik/deutschland/2020-08/katja-kipping-linkspartei-parteivorstand#comments	Ist Ihnen denn jetzt wenigstens klar, dass ihre Aussage, dass es 'Die Linke' von 1949-1989 gegeben habe und sie an der Macht war, komplett falsch war?	lecture
Glaukon	politics	https://www.zeit.de/politik/deutschland/2020-08/katja-kipping-linkspartei-parteivorstand#comments	Nein, tut es nicht.	dissence
Bannor	politics	https://www.zeit.de/politik/deutschland/2020-08/katja-kipping-linkspartei-parteivorstand#comments	und die Linken sind nur dort stark wo sie früher mal SED waren mit fast den gleichen Mitgliedern	insinuation
think-different	politics	https://www.zeit.de/politik/deutschland/2020-08/katja-kipping-linkspartei-parteivorstand#comments	da wurde wohl eine unbequeme wahrheit ausgesprochen, nicht wahr?	insinuation
Thomas Wohlzufrieden	politics	https://www.zeit.de/politik/deutschland/2020-08/katja-kipping-linkspartei-parteivorstand#comments	Das ist Mittlerweile Parteiübergreifend unbestritten.	insinuation
Namen vergessen	politics	https://www.zeit.de/politik/deutschland/2020-08/katja-kipping-linkspartei-parteivorstand#comments	Lachhaft.	dissence
LinuxSchurke	politics	https://www.zeit.de/politik/deutschland/2020-08/katja-kipping-linkspartei-parteivorstand#comments	Sie wissen nicht was sie da schreiben.	dissence
FabJo	lifestyle	https://www.motor-talk.de/forum/e-36-t-amg-einer-wie-keiner-t3039116.html	Bei dem Preis wird er allerdings lange warten müssen bis er einen Käufer findet.	insinuation
el lucero orgulloso	lifestyle	https://www.motor-talk.de/forum/e-36-t-amg-einer-wie-keiner-t3039116.html	Dementsprechend ist der Preis schon exorbitant hoch...	concession
124.T	lifestyle	https://www.motor-talk.de/forum/e-36-t-amg-einer-wie-keiner-t3039116.html	Du hast doch keine Ahnung 	dissence
VentusGL	lifestyle	https://www.motor-talk.de/forum/kaufberatung-bmw-330d-e91-245ps-t6391661.html	Das Standard ist wirklich eine Beleidigungen für die Ohren.	dissence
BmW_ftw	lifestyle	https://www.motor-talk.de/forum/kaufberatung-bmw-330d-e91-245ps-t6391661.html	Bin auch mega zufrieden, also sehr ruhiger Motorlauf.	Praise
driver95	lifestyle	https://www.motor-talk.de/forum/kaufberatung-bmw-330d-e91-245ps-t6391661.html	Ich glaube da meckert man schon auf hohem Nievau. 	concession
joecrashE36	lifestyle	https://www.motor-talk.de/forum/kaufberatung-bmw-330d-e91-245ps-t6391661.html	Ein 6 Zylinder Diesel benötigt deutlich mehr Zeit seine optimale Öltemperatur zu erreichen.	lecture
betroffener72378	news	https://www.tagesspiegel.de/berlin/demonstranten-dringen-auf-reichstagstreppe-vor-polizeieinsatz-bei-corona-protesten-in-berlin-heute-thema-im-innenausschuss/26139046.html#kommentare	Die desatröse Sparpolitik hat Berlin fast Kopf und Kragen gekostet!	insinuation
joebleifuss	lifestyle	https://www.motor-talk.de/forum/achsvermessung-commodore-c-ist-das-denn-so-schwer-t6929273.html	Der Fehler ist somit an einer anderen Stelle zu suchen.	lecture
mark29	lifestyle	https://www.motor-talk.de/forum/achsvermessung-commodore-c-ist-das-denn-so-schwer-t6929273.html	Die Räder sind es ganz sicher nicht. 	lecture
Bantmut	news	https://www.tagesspiegel.de/politik/corona-demo-in-berlin-die-wollten-kriegsgerichte-und-galgen-fuer-merkel-und-drosten/26141704.html#kommentare	Unfassbar.	dissence
alleachtung	news	https://www.tagesspiegel.de/politik/corona-demo-in-berlin-die-wollten-kriegsgerichte-und-galgen-fuer-merkel-und-drosten/26141704.html#kommentare	Vorsätzlich und wider besseres Wissen lügen und betrügen sie,	insinuation
Offenbach-am-Meer	news	https://www.tagesspiegel.de/politik/corona-demo-in-berlin-die-wollten-kriegsgerichte-und-galgen-fuer-merkel-und-drosten/26141704.html#kommentare	Frau Preislers persönliches und mutiges Engagement beeindruckt mich.	praise
Offenbach-am-Meer	news	https://www.tagesspiegel.de/politik/corona-demo-in-berlin-die-wollten-kriegsgerichte-und-galgen-fuer-merkel-und-drosten/26141704.html#kommentare	Ihr Kritik teile ich völlig, Ihren Zweifel aber nur sehr bedingt	concession
