user	topic	link	utterance	category
Hfjkghhdgkncg	society	https://www.zeit.de/zeit-magazin/2020/26/donald-trump-twitter-like-gesellschaftskritik	So ist es ebem nicht	dissence
Hfjkghhdgkncg	society	https://www.zeit.de/zeit-magazin/2020/26/donald-trump-twitter-like-gesellschaftskritik	Ansonsten ist man inkonsequent und nicht ernst zu nehmen	lecture
Arbeitsmigrantler	society	https://www.zeit.de/zeit-magazin/2020/26/donald-trump-twitter-like-gesellschaftskritik	Oder ist Ihnen das nur ein Anliegen, wenn es um den alten, weißen Mann geht?	insinuation
think_twice_before_comment	society	https://www.zeit.de/zeit-magazin/2020/26/donald-trump-twitter-like-gesellschaftskritik	Habe ich mit auch gedacht.	praise
think_twice_before_comment	society	https://www.zeit.de/zeit-magazin/2020/26/donald-trump-twitter-like-gesellschaftskritik	Nun überlegen Sie mal	lecture
SirMehow	society	https://www.zeit.de/zeit-magazin/2020/26/donald-trump-twitter-like-gesellschaftskritik	Da haben Sie natürlich Recht.	concession
SirMehow	society	https://www.zeit.de/zeit-magazin/2020/26/donald-trump-twitter-like-gesellschaftskritik	"Wie Sie richtig schreiben; Hängt vom Kontext ab"	praise
makke14	economy	https://www.zeit.de/wirtschaft/2020-07/textilfabriken-leicester-corona-lockdown-neuinfektionen-arbeitsbedingungen-sweat-shops?utm_source=pocket-newtab-global-de-DE	Musste es wirklich so schnell gehen?	dissence
Kneti	economy	https://www.zeit.de/wirtschaft/2020-07/textilfabriken-leicester-corona-lockdown-neuinfektionen-arbeitsbedingungen-sweat-shops?utm_source=pocket-newtab-global-de-DE	Ist halt so !	lecture
Messingsound	economy	https://www.zeit.de/wirtschaft/2020-07/textilfabriken-leicester-corona-lockdown-neuinfektionen-arbeitsbedingungen-sweat-shops?utm_source=pocket-newtab-global-de-DE	Es ist ein Naturgesetz, nennt sich Markt, wird von seinen Anhängern wie ein Gott angebetet	lecture
StephanSchulz	economy	https://www.zeit.de/wirtschaft/2020-07/textilfabriken-leicester-corona-lockdown-neuinfektionen-arbeitsbedingungen-sweat-shops?utm_source=pocket-newtab-global-de-DE	Sorry, das ist moralischer Bankrott.	dissence
mofateam	economy	https://www.zeit.de/wirtschaft/2020-07/textilfabriken-leicester-corona-lockdown-neuinfektionen-arbeitsbedingungen-sweat-shops?utm_source=pocket-newtab-global-de-DE	Ja, so ist sie halt, die hässliche Fratze des Kapitalismus.	lecture
Tante Prusseliese	economy	https://www.zeit.de/wirtschaft/2020-07/textilfabriken-leicester-corona-lockdown-neuinfektionen-arbeitsbedingungen-sweat-shops?utm_source=pocket-newtab-global-de-DE	Das ist ein bisschen vereinfacht.	lecture
makke14	economy	https://www.zeit.de/wirtschaft/2020-07/textilfabriken-leicester-corona-lockdown-neuinfektionen-arbeitsbedingungen-sweat-shops?utm_source=pocket-newtab-global-de-DE	Ach kommen Sie...es ist viel schlimmer:	lecture
makke14	economy	https://www.zeit.de/wirtschaft/2020-07/textilfabriken-leicester-corona-lockdown-neuinfektionen-arbeitsbedingungen-sweat-shops?utm_source=pocket-newtab-global-de-DE	Jeder Verbraucher hat das laengst begriffen.	insinuation
makke14	economy	https://www.zeit.de/wirtschaft/2020-07/textilfabriken-leicester-corona-lockdown-neuinfektionen-arbeitsbedingungen-sweat-shops?utm_source=pocket-newtab-global-de-DE	Und jeder weiss, wie man sich hier ethisch verhalten sollte.	insinuation
makke14	economy	https://www.zeit.de/wirtschaft/2020-07/textilfabriken-leicester-corona-lockdown-neuinfektionen-arbeitsbedingungen-sweat-shops?utm_source=pocket-newtab-global-de-DE	Aber viele lehnen ihre persoenliche Verantwortung als Konsument weiter ab	insinuation
makke14	economy	https://www.zeit.de/wirtschaft/2020-07/textilfabriken-leicester-corona-lockdown-neuinfektionen-arbeitsbedingungen-sweat-shops?utm_source=pocket-newtab-global-de-DE	"und warten darauf, dass irgendwer (gerne ""die Politik"") ihnen Verhaltensvorschriften macht, um sich dann hinterher ueber den Nanny-Staat echauffieren zu koennen"	insinuation
makke14	economy	https://www.zeit.de/wirtschaft/2020-07/textilfabriken-leicester-corona-lockdown-neuinfektionen-arbeitsbedingungen-sweat-shops?utm_source=pocket-newtab-global-de-DE	Wird das heute nicht mehr an den Schulen gelehrt?	lecture
C_emcke	society	#Attila Hildmann	Wann wird es endlich Ermittlungen gegen #AttilaHildmann geben? 	dissence
cyberfreax		#Attila Hildmann	Er lernt es einfach nicht.	insinuation
Takebayasha		#Attila Hildmann	Wie viele Ermittlungen, Anzeigen und staatsgefährdende Straftaten braucht es eigentlich noch?	dissence
Takebayasha		#Attila Hildmann	#AttilaHildmann kann man den Kerl nicht endlich weg sperren?	dissence
Ingo Hellwege		#Attila Hildmann	Noch immer nicht im #knast gelandet??(	dissence
ohneLügen		#Frankfurt	Wir sollten aufhören, den Buhmann der Polizei zuzuschieben!	lecture
Dr Malte Kaufmann		#Frankfurt	Deutschlands Städte versinken immer mehr in Gewalt & Chaos	dissence
Anette Creft			Danke allen Polizistinnen und Polizisten, die für unsere Sicherheit nicht nur ihre Haut riskieren	praise
Ellis Müller	health	https://www.faz.net/aktuell/gesellschaft/gesundheit/coronavirus/corona-tests-in-bayern-fuer-reiserueckkehrer-oft-nutzlos-16895169.html?utm_source=pocket-newtab-global-de-DE	mir geht dieses Versagen  der Ämter zunehmend auf den Wecker	dissence
Ellis Müller	health	https://www.faz.net/aktuell/gesellschaft/gesundheit/coronavirus/corona-tests-in-bayern-fuer-reiserueckkehrer-oft-nutzlos-16895169.html?utm_source=pocket-newtab-global-de-DE	Immer wieder unglaubliche Schlampereien und immer wieder Ausreden über Ausreden.	dissence
Ellis Müller	health	https://www.faz.net/aktuell/gesellschaft/gesundheit/coronavirus/corona-tests-in-bayern-fuer-reiserueckkehrer-oft-nutzlos-16895169.html?utm_source=pocket-newtab-global-de-DE	Die Steuerzahler*Innen im Lande werden ausgepresst wie Zitronen und bekommen nur Minderleitsung	dissence
Bjoern Wagner	health	https://www.faz.net/aktuell/gesellschaft/gesundheit/coronavirus/corona-tests-in-bayern-fuer-reiserueckkehrer-oft-nutzlos-16895169.html?utm_source=pocket-newtab-global-de-DE	Wenn Deutschland ein dritte Welt Land wäre, dann würde ich drüber wegsehen	concession
Bjoern Wagner	health	https://www.faz.net/aktuell/gesellschaft/gesundheit/coronavirus/corona-tests-in-bayern-fuer-reiserueckkehrer-oft-nutzlos-16895169.html?utm_source=pocket-newtab-global-de-DE	Wie dämlich sind wir denn?	dissence
Bjoern Wagner	health	https://www.faz.net/aktuell/gesellschaft/gesundheit/coronavirus/corona-tests-in-bayern-fuer-reiserueckkehrer-oft-nutzlos-16895169.html?utm_source=pocket-newtab-global-de-DE	Begründet wird das mit Datenschutz und trullala.	dissence
Rainhart Raack	health	https://www.faz.net/aktuell/gesellschaft/gesundheit/coronavirus/corona-tests-in-bayern-fuer-reiserueckkehrer-oft-nutzlos-16895169.html?utm_source=pocket-newtab-global-de-DE	Das pauschale Kritisieren bis zum Miesmachen mag manche vorgeprägte Erwartung befriedigen	lecture
Rainhart Raack	health	https://www.faz.net/aktuell/gesellschaft/gesundheit/coronavirus/corona-tests-in-bayern-fuer-reiserueckkehrer-oft-nutzlos-16895169.html?utm_source=pocket-newtab-global-de-DE	Und um die geht es!	lecture
Günter Karasek	health	https://www.faz.net/aktuell/gesellschaft/gesundheit/coronavirus/corona-tests-in-bayern-fuer-reiserueckkehrer-oft-nutzlos-16895169.html?utm_source=pocket-newtab-global-de-DE	Wenn schon bei diesem simplen procedere die organisation versagt	insinuation
Günter Karasek	health	https://www.faz.net/aktuell/gesellschaft/gesundheit/coronavirus/corona-tests-in-bayern-fuer-reiserueckkehrer-oft-nutzlos-16895169.html?utm_source=pocket-newtab-global-de-DE	wie mag es dann um die Meldedaten zu den Corona-Fällen aussehen	insinuation
Günter Karasek	health	https://www.faz.net/aktuell/gesellschaft/gesundheit/coronavirus/corona-tests-in-bayern-fuer-reiserueckkehrer-oft-nutzlos-16895169.html?utm_source=pocket-newtab-global-de-DE	Darf man diesen Zahlen oder Ergebnissen eigentlich vertrauen?	insinuation
Günter Karasek	health	https://www.faz.net/aktuell/gesellschaft/gesundheit/coronavirus/corona-tests-in-bayern-fuer-reiserueckkehrer-oft-nutzlos-16895169.html?utm_source=pocket-newtab-global-de-DE	Verzeihung aber bei diesem erbärmlichen Versagen muss man doch jedes Testergebnis bezweifeln	lecture
Rolf Schneider	health	https://www.faz.net/aktuell/gesellschaft/gesundheit/coronavirus/corona-tests-in-bayern-fuer-reiserueckkehrer-oft-nutzlos-16895169.html?utm_source=pocket-newtab-global-de-DE	Dem ist nichts hinzuzufügen.	praise
Berthold Grabe	politics	https://www.nzz.ch/feuilleton/amerika-verspielt-sein-geistiges-erbe-ld.1566743?utm_source=pocket-newtab-global-de-DE	Ich denke, das diese These der Realität letztlich nicht gerecht wird	dissence
Berthold Grabe	politics	https://www.nzz.ch/feuilleton/amerika-verspielt-sein-geistiges-erbe-ld.1566743?utm_source=pocket-newtab-global-de-DE	Denn sie verkennt, das der aufgeklärte Liberalismus in USA Teil des puritanischen Wirtschaftscalvinismus ist	lecture
Berthold Grabe	politics	https://www.nzz.ch/feuilleton/amerika-verspielt-sein-geistiges-erbe-ld.1566743?utm_source=pocket-newtab-global-de-DE	Trump dagegen hat die ursprüngliche Triebkraft des Landes im Sinne, was seine innerstaatliche Wirtschaftspolitik eindrücklich unter Beweis stellt	praise
Berthold Grabe	politics	https://www.nzz.ch/feuilleton/amerika-verspielt-sein-geistiges-erbe-ld.1566743?utm_source=pocket-newtab-global-de-DE	Als Person stellt er leider eher eine Karrikatur der klassischen amerikanischen Werte dar	dissence
R.Meier	politics	https://www.nzz.ch/feuilleton/amerika-verspielt-sein-geistiges-erbe-ld.1566743?utm_source=pocket-newtab-global-de-DE	Hatte das schlimmste befürchtet, wenn ein deutscher Literat zu den USA schreibt. Und so kommts auch.	dissence
R.Meier	politics	https://www.nzz.ch/feuilleton/amerika-verspielt-sein-geistiges-erbe-ld.1566743?utm_source=pocket-newtab-global-de-DE	Na vielen Dank dann, da ist im unterkomplexen, europäischen Bild ja wieder alles im Lot	dissence
R.Meier	politics	https://www.nzz.ch/feuilleton/amerika-verspielt-sein-geistiges-erbe-ld.1566743?utm_source=pocket-newtab-global-de-DE	und man darf sich hochmütig auf die intellektuellen Schultern tätscheln	dissence
Tobias Schmitz	politics	https://www.nzz.ch/feuilleton/amerika-verspielt-sein-geistiges-erbe-ld.1566743?utm_source=pocket-newtab-global-de-DE	Dieser Artikel, Herr Gelfert, ist etwas ungenau und plakativ	lecture
Tobias Schmitz	politics	https://www.nzz.ch/feuilleton/amerika-verspielt-sein-geistiges-erbe-ld.1566743?utm_source=pocket-newtab-global-de-DE	Junge, so hab ich noch nie auf Granit gebissen	concession
Tobias Schmitz	politics	https://www.nzz.ch/feuilleton/amerika-verspielt-sein-geistiges-erbe-ld.1566743?utm_source=pocket-newtab-global-de-DE	"Andererseits hat Trump mit ""America first"" gar nicht mal so unrecht"	concession
Tobias Schmitz	politics	https://www.nzz.ch/feuilleton/amerika-verspielt-sein-geistiges-erbe-ld.1566743?utm_source=pocket-newtab-global-de-DE	Europäern steht es schlecht zu Gesicht auf die USA herab zu blicken	lecture
Tobias Schmitz	politics	https://www.nzz.ch/feuilleton/amerika-verspielt-sein-geistiges-erbe-ld.1566743?utm_source=pocket-newtab-global-de-DE	Europa sollte lieber selbst die Fackel ein Stück weit tragen	lecture
Johann Sajdowski	politics	https://www.nzz.ch/feuilleton/amerika-verspielt-sein-geistiges-erbe-ld.1566743?utm_source=pocket-newtab-global-de-DE	Die USA bleiben ein Koloss auf tönernen Füßen	lecture
Hannes Deetlefs	politics	https://www.nzz.ch/feuilleton/amerika-verspielt-sein-geistiges-erbe-ld.1566743?utm_source=pocket-newtab-global-de-DE	Eine sehr gelungene Analyse, der ich, der in einem streng Calvinistischen Hause aufwuchs, nur bestätigen kann	praise
Karl Josef Alfter	politics	https://www.nzz.ch/feuilleton/amerika-verspielt-sein-geistiges-erbe-ld.1566743?utm_source=pocket-newtab-global-de-DE	Anders als der Autor glaube ich nicht, dass sich die USA in einer „midlife-Krise“ befinden	dissence
HvH100	politics	https://jungefreiheit.de/politik/deutschland/2020/verletzter-afd-abgeordneter-ruecktrittsforderungen-gegen-kalbitz/	Etwas Gutes hat die Sache jedoch	concession
HvH100	politics	https://jungefreiheit.de/politik/deutschland/2020/verletzter-afd-abgeordneter-ruecktrittsforderungen-gegen-kalbitz/	Gut, dass seine politische Karriere von ihm beendet wurde.	praise
Pepe Mller	politics	https://jungefreiheit.de/politik/deutschland/2020/verletzter-afd-abgeordneter-ruecktrittsforderungen-gegen-kalbitz/	Für die AfD sind das alles – langfristig – gute Nachrichten	praise
Pepe Mller	politics	https://jungefreiheit.de/politik/deutschland/2020/verletzter-afd-abgeordneter-ruecktrittsforderungen-gegen-kalbitz/	Die linken Medien verlieren ihre Lieblings-AfD-Nazis	insinuation
Pepe Mller	politics	https://jungefreiheit.de/politik/deutschland/2020/verletzter-afd-abgeordneter-ruecktrittsforderungen-gegen-kalbitz/	Die 34.000 Mitglieder dürfen in der großen Mehrheit aufatmen, dass sie von Schlägertypen wie Kalbitz befreit sind	insinuation
Pepe Mller	politics	https://jungefreiheit.de/politik/deutschland/2020/verletzter-afd-abgeordneter-ruecktrittsforderungen-gegen-kalbitz/	Herr Kalbitz ist politisch erledigt und wird nie wieder zurückkommen	insinuation
Julius Octopus	politics	https://jungefreiheit.de/politik/deutschland/2020/verletzter-afd-abgeordneter-ruecktrittsforderungen-gegen-kalbitz/	Na sowas, selbst hier im Forum muss man seit gestern die Kalbitz Getreuen suchen,	dissence
Julius Octopus	politics	https://jungefreiheit.de/politik/deutschland/2020/verletzter-afd-abgeordneter-ruecktrittsforderungen-gegen-kalbitz/	vor ein paar Wochen sah es noch ganz anders aus!	dissence
Carsten Schulz	politics	https://jungefreiheit.de/politik/deutschland/2020/verletzter-afd-abgeordneter-ruecktrittsforderungen-gegen-kalbitz/	Es wird Zeit, dass das Kapitel ‚Kalbitz‘ in der AfD endgültig geschlossen wird	lecture
Carsten Schulz	politics	https://jungefreiheit.de/politik/deutschland/2020/verletzter-afd-abgeordneter-ruecktrittsforderungen-gegen-kalbitz/	Die Partei hat wirklich Wichtigeres zu tun.	lecture
Peter Kunze	politics	https://jungefreiheit.de/politik/deutschland/2020/verletzter-afd-abgeordneter-ruecktrittsforderungen-gegen-kalbitz/	Endlich der richtige Schritt	praise
Peter Kunze	politics	https://jungefreiheit.de/politik/deutschland/2020/verletzter-afd-abgeordneter-ruecktrittsforderungen-gegen-kalbitz/	und dann ran an den Herrn Höcke , auch der vergiftet die AfD !	lecture
Thorhe	politics	https://jungefreiheit.de/politik/deutschland/2020/verletzter-afd-abgeordneter-ruecktrittsforderungen-gegen-kalbitz/	Dieser unsympathische Kai Laubach ist einfach ein Prolet, der sich nun über den Fall Kalbitz profilieren möchte!	dissence
Thorhe	politics	https://jungefreiheit.de/politik/deutschland/2020/verletzter-afd-abgeordneter-ruecktrittsforderungen-gegen-kalbitz/	Einfach nur rundum abstoßend, wie er plötzlich öffentlich über ihn herfällt!	dissence
Thorhe	politics	https://jungefreiheit.de/politik/deutschland/2020/verletzter-afd-abgeordneter-ruecktrittsforderungen-gegen-kalbitz/	Immer noch mal nachtreten, wenn jemand schon am Boden liegt – absolut ekelhaft ist das!	dissence
Thorhe	politics	https://jungefreiheit.de/politik/deutschland/2020/verletzter-afd-abgeordneter-ruecktrittsforderungen-gegen-kalbitz/	Kein Charakter, kein Stil – PFUI!	dissence
Thorhe	politics	https://jungefreiheit.de/politik/deutschland/2020/verletzter-afd-abgeordneter-ruecktrittsforderungen-gegen-kalbitz/	Wenn nun solche Leute wie Meuthen, Pazderski und er die Partei bestimmen, kann man sich langsam von ihr verabschieden…	dissence
Ernuwieder	politics	https://jungefreiheit.de/politik/deutschland/2020/verletzter-afd-abgeordneter-ruecktrittsforderungen-gegen-kalbitz/	Das ist der entscheidende Punkt.	lecture
Ernuwieder	politics	https://jungefreiheit.de/politik/deutschland/2020/verletzter-afd-abgeordneter-ruecktrittsforderungen-gegen-kalbitz/	Eine Radikalisierung der AfD ist doch genau, was die wollen.	insinuation
Ernuwieder	politics	https://jungefreiheit.de/politik/deutschland/2020/verletzter-afd-abgeordneter-ruecktrittsforderungen-gegen-kalbitz/	Setzen sich die Kalbitz-Leute durch, wird die Marginalisierungsstrategie der Etablierten erfolgreich gewesen sein.	insinuation
Volker Walz	politics	https://jungefreiheit.de/politik/deutschland/2020/verletzter-afd-abgeordneter-ruecktrittsforderungen-gegen-kalbitz/	Da wäre erst einmal Zurückhaltung geboten.	lecture
Klaus Reichel	politics	https://jungefreiheit.de/politik/deutschland/2020/verletzter-afd-abgeordneter-ruecktrittsforderungen-gegen-kalbitz/	Er war nicht der Erste und wird auch nicht der Letzte sein, der die Partei aus den verschiedensten Gründen verlassen muß	insinuation
Klaus Reichel	politics	https://jungefreiheit.de/politik/deutschland/2020/verletzter-afd-abgeordneter-ruecktrittsforderungen-gegen-kalbitz/	Wer wird der Nächste sein? Die Jagd wurde schon längst freigegeben.	insinuation
Rheinländer	politics	https://jungefreiheit.de/politik/deutschland/2020/verletzter-afd-abgeordneter-ruecktrittsforderungen-gegen-kalbitz/	Das schlägt jetzt endgültig den Boden aus dem Fass!	dissence
Rheinländer	politics	https://jungefreiheit.de/politik/deutschland/2020/verletzter-afd-abgeordneter-ruecktrittsforderungen-gegen-kalbitz/	Er sollte sich sowas von schämen, 	lecture
Rheinländer	politics	https://jungefreiheit.de/politik/deutschland/2020/verletzter-afd-abgeordneter-ruecktrittsforderungen-gegen-kalbitz/	Tätlichkeiten gegen (ehemalige) Parteifreunde, unglaublich.	dissence
jodibel	politics	https://jungefreiheit.de/politik/deutschland/2020/verletzter-afd-abgeordneter-ruecktrittsforderungen-gegen-kalbitz/	Wissen Sie, ob man ihn nicht absichtlich gereizt hat, um das zu tun ?	insinuation
valhall	politics	https://jungefreiheit.de/politik/deutschland/2020/verletzter-afd-abgeordneter-ruecktrittsforderungen-gegen-kalbitz/	Warum macht er das?	dissence
valhall	politics	https://jungefreiheit.de/politik/deutschland/2020/verletzter-afd-abgeordneter-ruecktrittsforderungen-gegen-kalbitz/	Und warum (wenn es denn stimmt) verspottet er den Mann auch noch?	dissence
valhall	politics	https://jungefreiheit.de/politik/deutschland/2020/verletzter-afd-abgeordneter-ruecktrittsforderungen-gegen-kalbitz/	Ich jedenfalls bin schwer enttäuscht, bei Körperverletzung hört der Spaß nämlich auf.	dissence
valhall	politics	https://jungefreiheit.de/politik/deutschland/2020/verletzter-afd-abgeordneter-ruecktrittsforderungen-gegen-kalbitz/	Herr Kalbitz sollte sich in aller Form entschuldigen	lecture
chrisi	politics	https://jungefreiheit.de/politik/deutschland/2020/verletzter-afd-abgeordneter-ruecktrittsforderungen-gegen-kalbitz/	Wer sollte solch einer Partei – oder soll man sie Kindergarten- oder Gurkentruppe nennen? – Verantwortung für ein Land anvertrauen wollen?	insinuation
Ehrlich	society	https://jungefreiheit.de/politik/deutschland/2020/attacken-auf-berliner-autobahn-ermittler-vermuten-islamistisches-motiv/	Ist ihr bewusst, dass SIE die politische Hauptverantwortung für diese hinterhältigen Verbrechen trägt?	insinuation
Ehrlich	society	https://jungefreiheit.de/politik/deutschland/2020/attacken-auf-berliner-autobahn-ermittler-vermuten-islamistisches-motiv/	Möchte der deutsche Michel irgendwann auch auf der Straße vor Schmerzen schreiend verbluten??!!	insinuation
Ehrlich	society	https://jungefreiheit.de/politik/deutschland/2020/attacken-auf-berliner-autobahn-ermittler-vermuten-islamistisches-motiv/	Ist dem deutschen Michel klar, WEN er BIS HEUTE unterstütz	dissence
Ehrlich	society	https://jungefreiheit.de/politik/deutschland/2020/attacken-auf-berliner-autobahn-ermittler-vermuten-islamistisches-motiv/	wer BIS HEUTE die nationalen Grenzen vor solchen Bestien, wie der des Autobahnanschlages jetzt in Berlin, UNGESCHÜTZT lässt?!	insinuation
Paulinaroth	society	https://jungefreiheit.de/politik/deutschland/2020/attacken-auf-berliner-autobahn-ermittler-vermuten-islamistisches-motiv/	Der deutsche Michel zahlt und zahlt bis st. Nimmerleinstag	dissence
Charger	sport	https://www.zeit.de/sport/2020-08/champions-league-halbfinale-rb-leipzig-paris-saint-germain	"Im Übrigen bedeutet Hass schlechte Energie; es ginge Ihnen wesentlich besser, wenn Sie sich mit positiven Dingen beschäftigten"	lecture
Gorilla Rain	sport	https://www.zeit.de/sport/2020-08/champions-league-halbfinale-rb-leipzig-paris-saint-germain	Außerdem sind Sie es, der sich hier negativ und persönlich anfeindend äußert.	dissence
ZONIN	sport	https://www.zeit.de/sport/2020-08/champions-league-halbfinale-rb-leipzig-paris-saint-germain	Also eines ist mir jetzt schon klar. Sie und kommen mit sich selber nicht klar	insinuation
norbertZ	sport	https://www.zeit.de/sport/2020-08/champions-league-halbfinale-rb-leipzig-paris-saint-germain	Wie oft wollen Sie Ihren Kompost eigentlich noch recyceln?	dissence
Fritz Reuter	sport	https://www.zeit.de/sport/2020-08/champions-league-halbfinale-rb-leipzig-paris-saint-germain	Schade. Aber Halbfinale ist auch ein super Ergebnis.	concession
Carmen Meyer	music	https://www.youtube.com/watch?v=-rtS8SUfBZU	Da kommt irgendwie Liebe in mein Herz rein	praise
Carmen Meyer	music	https://www.youtube.com/watch?v=-rtS8SUfBZU	wie süüüüüüüs	praise
Dr. Umz	music	https://www.youtube.com/watch?v=-rtS8SUfBZU	Bin gestern Fan geworden Dank Scooter	concession
Dr. Umz	music	https://www.youtube.com/watch?v=-rtS8SUfBZU	Ich fände Reaktionen auf die Mittelalter Szene spannend	concession
Generation Alpha	music	https://www.youtube.com/watch?v=-rtS8SUfBZU	Und vielen Dank für Deine Vorschläge - das könnte wirklich sehr spannend werden!	praise
Mila Nur	music	https://www.youtube.com/watch?v=-rtS8SUfBZU	Oh, wie süüüüüß	praise
Conni Delphin	music	https://www.youtube.com/watch?v=-rtS8SUfBZU	Spaßiges Video, coole Kids	praise
Conni Delphin	music	https://www.youtube.com/watch?v=-rtS8SUfBZU	der hat mehr Aufmerksamkeit verdient als DSDS Gewinner 2019	lecture
Hüseyin Ötesi	music	https://www.youtube.com/watch?v=-rtS8SUfBZU	Wundeschön geworden ihren Vlog video	praise
Arkenstein	music	https://www.youtube.com/watch?v=-rtS8SUfBZU	Süß und lustig wie immer	praise
ich ich	music	https://www.youtube.com/watch?v=-rtS8SUfBZU	Die Kids sind ja echt süss	praise
madleen k	music	https://www.youtube.com/watch?v=-rtS8SUfBZU	Wie wär's mit OMD?	lecture
Katharina W	music	https://www.youtube.com/watch?v=-rtS8SUfBZU	Die Kinder sollten Mal auf Nico Santos reagieren	lecture
die ne	music	https://www.youtube.com/watch?v=-rtS8SUfBZU	Paddy sah mit seinen langen Haaren auch etwas femin aus	concession
Ayleen Meinders	music	https://www.youtube.com/watch?v=-rtS8SUfBZU	Junge,nur weil Angelo lange Haare hat,ist er kein Mädchen	dissence
Carmen Meyer	music	https://www.youtube.com/watch?v=-rtS8SUfBZU	Goldig	praise
ChequeredLP	music	https://www.youtube.com/watch?v=-rtS8SUfBZU	10% des Videos geht um die Kellys. Der Rest hat nichts damit zu tun	lecture
Finn Wörz	music	https://www.youtube.com/watch?v=-rtS8SUfBZU	Ach du scheiße ist das fake	dissence
Finn Wörz	music	https://www.youtube.com/watch?v=-rtS8SUfBZU	kein Kind würde sagen dass da liebe ins herz kommt wenn man die hört	lecture
Finn Wörz	music	https://www.youtube.com/watch?v=-rtS8SUfBZU	und die meisten kinder kennen die gar nich	insinuation
Generation Alpha	music	https://www.youtube.com/watch?v=-rtS8SUfBZU	Nein, das ist kein Fake	dissence
Generation Alpha	music	https://www.youtube.com/watch?v=-rtS8SUfBZU	Wenn Du Dir die verschiedenen Videos anschaust, wirst Du schnell feststellen können, dass die Kinder sich durchaus auskennen	lecture
Finn Wörz	music	https://www.youtube.com/watch?v=-rtS8SUfBZU	Ja genau das meinte ich, dass die sich so gut auskennen das man meinen könnte sie bekommen das vorgesagt	lecture
Chris Schuschu	sport	https://www.youtube.com/watch?v=iDMgV-L2lvs	Das war echt immer Comedy vom Feinsten	praise
Chris Schuschu	sport	https://www.youtube.com/watch?v=iDMgV-L2lvs	Da blieb man während der Halbzeit-Pause sogar dabei und hat nicht umgeschaltet, sondern hat sich meist auf die Beiden gefreu	concession
Who am I	sport	https://www.youtube.com/watch?v=iDMgV-L2lvs	Wie ich die beiden vermisse	concession
Lukas König	sport	https://www.youtube.com/watch?v=iDMgV-L2lvs	Vielleicht sollte ich den Optiker wechseln	concession
Tempi Tempster	sport	https://www.youtube.com/watch?v=iDMgV-L2lvs	Mit den Vuvuzelas hat der Netzer mehr als recht	praise
Marcel Breuer	sport	https://www.youtube.com/watch?v=iDMgV-L2lvs	Günther Netzer ist einfach ne coole Socke	praise
Felix1881	sport	https://www.youtube.com/watch?v=iDMgV-L2lvs	Da hat sich die Vorberichterstattung auf jeden Fall immer gelohnt	praise
Kirsten En	sport	https://www.youtube.com/watch?v=iDMgV-L2lvs	Der Netzer ist einfach einzigartig	praise
Gernot	health	https://www.spiegel.de/karriere/corona-masken-kontrollen-er-sagte-er-trage-die-maske-nicht-weil-er-der-koenig-von-bayern-sei-a-06883064-1bba-46fa-a147-dcb919b7b640?utm_source=pocket-newtab-global-de-DE#kommentare	"Sie fühlt sich ""lächerlich gemacht"" -- achgott..."	lecture
Gernot	health	https://www.spiegel.de/karriere/corona-masken-kontrollen-er-sagte-er-trage-die-maske-nicht-weil-er-der-koenig-von-bayern-sei-a-06883064-1bba-46fa-a147-dcb919b7b640?utm_source=pocket-newtab-global-de-DE#kommentare	Haben nix besseres zu tun, als Leuten in ihre Privatangelegenheiten reinzureden	insinuation
Gernot	health	https://www.spiegel.de/karriere/corona-masken-kontrollen-er-sagte-er-trage-die-maske-nicht-weil-er-der-koenig-von-bayern-sei-a-06883064-1bba-46fa-a147-dcb919b7b640?utm_source=pocket-newtab-global-de-DE#kommentare	Ich bin Asthmatiker und werde regelmäßig von solchen Minderleistern auf die Maske hin angepöbelt.	lecture
Volker	health	https://www.spiegel.de/karriere/corona-masken-kontrollen-er-sagte-er-trage-die-maske-nicht-weil-er-der-koenig-von-bayern-sei-a-06883064-1bba-46fa-a147-dcb919b7b640?utm_source=pocket-newtab-global-de-DE#kommentare	Erstens ist Ihre Arroganz und Menschenverachtung ekelhaft	dissence
Volker	health	https://www.spiegel.de/karriere/corona-masken-kontrollen-er-sagte-er-trage-die-maske-nicht-weil-er-der-koenig-von-bayern-sei-a-06883064-1bba-46fa-a147-dcb919b7b640?utm_source=pocket-newtab-global-de-DE#kommentare	und zweitens gehören Sie als Asthmatiker derzeit ohne Schutz schlicht nicht in ein öffentliches Verkehrsmittel.	lecture
Torsten	health	https://www.spiegel.de/karriere/corona-masken-kontrollen-er-sagte-er-trage-die-maske-nicht-weil-er-der-koenig-von-bayern-sei-a-06883064-1bba-46fa-a147-dcb919b7b640?utm_source=pocket-newtab-global-de-DE#kommentare	Und noch ein kleiner Ratschlag meinerseits	lecture
Torsten	health	https://www.spiegel.de/karriere/corona-masken-kontrollen-er-sagte-er-trage-die-maske-nicht-weil-er-der-koenig-von-bayern-sei-a-06883064-1bba-46fa-a147-dcb919b7b640?utm_source=pocket-newtab-global-de-DE#kommentare	Ich kann mir gut vorstellen, dass Sie bei der Wortwahl, die Sie hier an den Tag legen, öfter mal angepöbelt werden.	lecture
